a,b,v_mem,logpdf
10.08426531197811,9.81673273808937,49.935140109796016,-472174.4936485982
10.08426531197811,9.81673273808937,49.935140109796016,-472174.4936485982
10.08426531197811,9.81673273808937,49.935140109796016,-472174.4936485982
10.08426531197811,9.81673273808937,49.935140109796016,-472174.4936485982
10.08426531197811,9.81673273808937,49.935140109796016,-472174.4936485982
10.08426531197811,9.81673273808937,49.935140109796016,-472174.4936485982
10.050118776858348,9.842648264625051,49.95529384355652,-472174.2210967266
10.050118776858348,9.842648264625051,49.95529384355652,-472174.2210967266
10.050118776858348,9.842648264625051,49.95529384355652,-472174.2210967266
10.050118776858348,9.842648264625051,49.95529384355652,-472174.2210967266
10.050118776858348,9.842648264625051,49.95529384355652,-472174.2210967266
10.050118776858348,9.842648264625051,49.95529384355652,-472174.2210967266
10.050118776858348,9.842648264625051,49.95529384355652,-472174.2210967266
10.049689271557668,9.986012437828775,50.17426421907247,-472176.32275496353
10.049689271557668,9.986012437828775,50.17426421907247,-472176.32275496353
10.049689271557668,9.986012437828775,50.17426421907247,-472176.32275496353
10.022377062933883,10.09518869729536,50.17072577316356,-472177.5537558353
10.022377062933883,10.09518869729536,50.17072577316356,-472177.5537558353
10.022377062933883,10.09518869729536,50.17072577316356,-472177.5537558353
10.022377062933883,10.09518869729536,50.17072577316356,-472177.5537558353
10.022377062933883,10.09518869729536,50.17072577316356,-472177.5537558353
10.022377062933883,10.09518869729536,50.17072577316356,-472177.5537558353
9.832184685140033,10.21275499434881,49.899148560920324,-472176.98246671876
9.832184685140033,10.21275499434881,49.899148560920324,-472176.98246671876
9.832184685140033,10.21275499434881,49.899148560920324,-472176.98246671876
10.023079698841615,10.172372724896464,50.10441953341364,-472178.4225148141
10.023079698841615,10.172372724896464,50.10441953341364,-472178.4225148141
10.023079698841615,10.172372724896464,50.10441953341364,-472178.4225148141
9.887639127679117,10.041271903253127,50.102877048283844,-472175.37268383504
9.887639127679117,10.041271903253127,50.102877048283844,-472175.37268383504
9.887639127679117,10.041271903253127,50.102877048283844,-472175.37268383504
9.887639127679117,10.041271903253127,50.102877048283844,-472175.37268383504
9.907276160926735,10.16339184425665,50.069157926967094,-472175.28043470276
9.902120284392208,10.144917688642527,50.09968578180176,-472175.3708875645
9.902120284392208,10.144917688642527,50.09968578180176,-472175.3708875645
10.066054778384895,9.858429937888271,50.04186916888588,-472173.8115923591
10.066054778384895,9.858429937888271,50.04186916888588,-472173.8115923591
10.066054778384895,9.858429937888271,50.04186916888588,-472173.8115923591
10.066054778384895,9.858429937888271,50.04186916888588,-472173.8115923591
10.066054778384895,9.858429937888271,50.04186916888588,-472173.8115923591
10.03311013756141,10.020348322470578,50.120391374533774,-472175.40895686514
10.03311013756141,10.020348322470578,50.120391374533774,-472175.40895686514
10.03311013756141,10.020348322470578,50.120391374533774,-472175.40895686514
10.06371324977817,9.92529203591252,49.941876332228496,-472174.55318782036
10.06371324977817,9.92529203591252,49.941876332228496,-472174.55318782036
10.06371324977817,9.92529203591252,49.941876332228496,-472174.55318782036
10.06371324977817,9.92529203591252,49.941876332228496,-472174.55318782036
10.06371324977817,9.92529203591252,49.941876332228496,-472174.55318782036
10.06371324977817,9.92529203591252,49.941876332228496,-472174.55318782036
10.06371324977817,9.92529203591252,49.941876332228496,-472174.55318782036
10.06371324977817,9.92529203591252,49.941876332228496,-472174.55318782036
10.06371324977817,9.92529203591252,49.941876332228496,-472174.55318782036
10.06371324977817,9.92529203591252,49.941876332228496,-472174.55318782036
10.06371324977817,9.92529203591252,49.941876332228496,-472174.55318782036
10.06371324977817,9.92529203591252,49.941876332228496,-472174.55318782036
10.06371324977817,9.92529203591252,49.941876332228496,-472174.55318782036
10.06371324977817,9.92529203591252,49.941876332228496,-472174.55318782036
10.06371324977817,9.92529203591252,49.941876332228496,-472174.55318782036
10.06371324977817,9.92529203591252,49.941876332228496,-472174.55318782036
10.06371324977817,9.92529203591252,49.941876332228496,-472174.55318782036
10.06371324977817,9.92529203591252,49.941876332228496,-472174.55318782036
10.06371324977817,9.92529203591252,49.941876332228496,-472174.55318782036
10.06371324977817,9.92529203591252,49.941876332228496,-472174.55318782036
10.06371324977817,9.92529203591252,49.941876332228496,-472174.55318782036
10.06371324977817,9.92529203591252,49.941876332228496,-472174.55318782036
10.06371324977817,9.92529203591252,49.941876332228496,-472174.55318782036
10.06371324977817,9.92529203591252,49.941876332228496,-472174.55318782036
10.06371324977817,9.92529203591252,49.941876332228496,-472174.55318782036
10.06371324977817,9.92529203591252,49.941876332228496,-472174.55318782036
10.06371324977817,9.92529203591252,49.941876332228496,-472174.55318782036
10.06371324977817,9.92529203591252,49.941876332228496,-472174.55318782036
10.06371324977817,9.92529203591252,49.941876332228496,-472174.55318782036
10.06371324977817,9.92529203591252,49.941876332228496,-472174.55318782036
10.06371324977817,9.92529203591252,49.941876332228496,-472174.55318782036
10.06371324977817,9.92529203591252,49.941876332228496,-472174.55318782036
10.06371324977817,9.92529203591252,49.941876332228496,-472174.55318782036
10.06371324977817,9.92529203591252,49.941876332228496,-472174.55318782036
10.06371324977817,9.92529203591252,49.941876332228496,-472174.55318782036
10.06371324977817,9.92529203591252,49.941876332228496,-472174.55318782036
9.981257005621481,10.03818213353101,49.965043587327095,-472174.46727774735
9.981257005621481,10.03818213353101,49.965043587327095,-472174.46727774735
9.981257005621481,10.03818213353101,49.965043587327095,-472174.46727774735
9.981257005621481,10.03818213353101,49.965043587327095,-472174.46727774735
9.981257005621481,10.03818213353101,49.965043587327095,-472174.46727774735
9.981257005621481,10.03818213353101,49.965043587327095,-472174.46727774735
9.981257005621481,10.03818213353101,49.965043587327095,-472174.46727774735
9.981257005621481,10.03818213353101,49.965043587327095,-472174.46727774735
9.981257005621481,10.03818213353101,49.965043587327095,-472174.46727774735
9.981257005621481,10.03818213353101,49.965043587327095,-472174.46727774735
9.981257005621481,10.03818213353101,49.965043587327095,-472174.46727774735
9.981257005621481,10.03818213353101,49.965043587327095,-472174.46727774735
9.981257005621481,10.03818213353101,49.965043587327095,-472174.46727774735
9.981257005621481,10.03818213353101,49.965043587327095,-472174.46727774735
9.981257005621481,10.03818213353101,49.965043587327095,-472174.46727774735
9.981257005621481,10.03818213353101,49.965043587327095,-472174.46727774735
9.981257005621481,10.03818213353101,49.965043587327095,-472174.46727774735
9.928300622353175,9.961595504887635,49.908515450135525,-472175.6910846242
9.928300622353175,9.961595504887635,49.908515450135525,-472175.6910846242
9.928300622353175,9.961595504887635,49.908515450135525,-472175.6910846242
9.928300622353175,9.961595504887635,49.908515450135525,-472175.6910846242
9.928300622353175,9.961595504887635,49.908515450135525,-472175.6910846242
9.928300622353175,9.961595504887635,49.908515450135525,-472175.6910846242
10.061057651469811,9.797405402979777,50.01438171518819,-472174.0870669385
10.061057651469811,9.797405402979777,50.01438171518819,-472174.0870669385
10.061057651469811,9.797405402979777,50.01438171518819,-472174.0870669385
10.06370207501157,9.864528564318057,50.092121419121845,-472174.172554236
10.06370207501157,9.864528564318057,50.092121419121845,-472174.172554236
10.06370207501157,9.864528564318057,50.092121419121845,-472174.172554236
10.06370207501157,9.864528564318057,50.092121419121845,-472174.172554236
10.06370207501157,9.864528564318057,50.092121419121845,-472174.172554236
10.06370207501157,9.864528564318057,50.092121419121845,-472174.172554236
10.06370207501157,9.864528564318057,50.092121419121845,-472174.172554236
10.06370207501157,9.864528564318057,50.092121419121845,-472174.172554236
10.06370207501157,9.864528564318057,50.092121419121845,-472174.172554236
10.06370207501157,9.864528564318057,50.092121419121845,-472174.172554236
10.06370207501157,9.864528564318057,50.092121419121845,-472174.172554236
10.06370207501157,9.864528564318057,50.092121419121845,-472174.172554236
10.06370207501157,9.864528564318057,50.092121419121845,-472174.172554236
10.06370207501157,9.864528564318057,50.092121419121845,-472174.172554236
10.06370207501157,9.864528564318057,50.092121419121845,-472174.172554236
10.06370207501157,9.864528564318057,50.092121419121845,-472174.172554236
10.06370207501157,9.864528564318057,50.092121419121845,-472174.172554236
10.06370207501157,9.864528564318057,50.092121419121845,-472174.172554236
10.06370207501157,9.864528564318057,50.092121419121845,-472174.172554236
10.06370207501157,9.864528564318057,50.092121419121845,-472174.172554236
10.06370207501157,9.864528564318057,50.092121419121845,-472174.172554236
10.06370207501157,9.864528564318057,50.092121419121845,-472174.172554236
10.06370207501157,9.864528564318057,50.092121419121845,-472174.172554236
10.06370207501157,9.864528564318057,50.092121419121845,-472174.172554236
10.06370207501157,9.864528564318057,50.092121419121845,-472174.172554236
10.06370207501157,9.864528564318057,50.092121419121845,-472174.172554236
10.06370207501157,9.864528564318057,50.092121419121845,-472174.172554236
10.06370207501157,9.864528564318057,50.092121419121845,-472174.172554236
10.06370207501157,9.864528564318057,50.092121419121845,-472174.172554236
10.06370207501157,9.864528564318057,50.092121419121845,-472174.172554236
10.06370207501157,9.864528564318057,50.092121419121845,-472174.172554236
10.06370207501157,9.864528564318057,50.092121419121845,-472174.172554236
10.06370207501157,9.864528564318057,50.092121419121845,-472174.172554236
10.06370207501157,9.864528564318057,50.092121419121845,-472174.172554236
10.06370207501157,9.864528564318057,50.092121419121845,-472174.172554236
10.06370207501157,9.864528564318057,50.092121419121845,-472174.172554236
9.955739383276086,10.051216960373338,50.213716709862084,-472177.190539203
9.955739383276086,10.051216960373338,50.213716709862084,-472177.190539203
9.955739383276086,10.051216960373338,50.213716709862084,-472177.190539203
9.862633431286588,10.022953657341473,50.05989957065015,-472175.7645635632
9.862633431286588,10.022953657341473,50.05989957065015,-472175.7645635632
9.862633431286588,10.022953657341473,50.05989957065015,-472175.7645635632
9.862633431286588,10.022953657341473,50.05989957065015,-472175.7645635632
9.862633431286588,10.022953657341473,50.05989957065015,-472175.7645635632
9.862633431286588,10.022953657341473,50.05989957065015,-472175.7645635632
9.862633431286588,10.022953657341473,50.05989957065015,-472175.7645635632
9.862633431286588,10.022953657341473,50.05989957065015,-472175.7645635632
9.862633431286588,10.022953657341473,50.05989957065015,-472175.7645635632
9.862633431286588,10.022953657341473,50.05989957065015,-472175.7645635632
9.862633431286588,10.022953657341473,50.05989957065015,-472175.7645635632
9.94771649237831,9.94590070006539,49.923561501817964,-472175.1778133354
9.94771649237831,9.94590070006539,49.923561501817964,-472175.1778133354
9.94771649237831,9.94590070006539,49.923561501817964,-472175.1778133354
9.94771649237831,9.94590070006539,49.923561501817964,-472175.1778133354
9.94771649237831,9.94590070006539,49.923561501817964,-472175.1778133354
9.94771649237831,9.94590070006539,49.923561501817964,-472175.1778133354
9.94771649237831,9.94590070006539,49.923561501817964,-472175.1778133354
9.94771649237831,9.94590070006539,49.923561501817964,-472175.1778133354
9.94771649237831,9.94590070006539,49.923561501817964,-472175.1778133354
9.96035383827069,10.068391417860452,50.053945422006834,-472174.4236144364
9.96035383827069,10.068391417860452,50.053945422006834,-472174.4236144364
9.96035383827069,10.068391417860452,50.053945422006834,-472174.4236144364
9.96035383827069,10.068391417860452,50.053945422006834,-472174.4236144364
9.96035383827069,10.068391417860452,50.053945422006834,-472174.4236144364
9.928692101476617,10.083494575367503,49.97087398433219,-472174.61975785834
9.928692101476617,10.083494575367503,49.97087398433219,-472174.61975785834
9.928692101476617,10.083494575367503,49.97087398433219,-472174.61975785834
9.928692101476617,10.083494575367503,49.97087398433219,-472174.61975785834
9.928692101476617,10.083494575367503,49.97087398433219,-472174.61975785834
9.928692101476617,10.083494575367503,49.97087398433219,-472174.61975785834
9.928692101476617,10.083494575367503,49.97087398433219,-472174.61975785834
9.928692101476617,10.083494575367503,49.97087398433219,-472174.61975785834
9.928692101476617,10.083494575367503,49.97087398433219,-472174.61975785834
9.928692101476617,10.083494575367503,49.97087398433219,-472174.61975785834
9.928692101476617,10.083494575367503,49.97087398433219,-472174.61975785834
9.928692101476617,10.083494575367503,49.97087398433219,-472174.61975785834
9.928692101476617,10.083494575367503,49.97087398433219,-472174.61975785834
9.928692101476617,10.083494575367503,49.97087398433219,-472174.61975785834
9.959077804382297,9.939328522096696,49.89242617969821,-472175.62580294383
9.959077804382297,9.939328522096696,49.89242617969821,-472175.62580294383
9.959077804382297,9.939328522096696,49.89242617969821,-472175.62580294383
9.959077804382297,9.939328522096696,49.89242617969821,-472175.62580294383
9.959077804382297,9.939328522096696,49.89242617969821,-472175.62580294383
9.959077804382297,9.939328522096696,49.89242617969821,-472175.62580294383
9.959077804382297,9.939328522096696,49.89242617969821,-472175.62580294383
9.959077804382297,9.939328522096696,49.89242617969821,-472175.62580294383
9.959077804382297,9.939328522096696,49.89242617969821,-472175.62580294383
9.959077804382297,9.939328522096696,49.89242617969821,-472175.62580294383
9.959077804382297,9.939328522096696,49.89242617969821,-472175.62580294383
9.959077804382297,9.939328522096696,49.89242617969821,-472175.62580294383
10.149281936028645,9.726560909610425,50.04672435254755,-472174.3630277991
10.149281936028645,9.726560909610425,50.04672435254755,-472174.3630277991
10.149281936028645,9.726560909610425,50.04672435254755,-472174.3630277991
10.149281936028645,9.726560909610425,50.04672435254755,-472174.3630277991
10.149281936028645,9.726560909610425,50.04672435254755,-472174.3630277991
10.149281936028645,9.726560909610425,50.04672435254755,-472174.3630277991
10.149281936028645,9.726560909610425,50.04672435254755,-472174.3630277991
10.149281936028645,9.726560909610425,50.04672435254755,-472174.3630277991
10.149281936028645,9.726560909610425,50.04672435254755,-472174.3630277991
10.149281936028645,9.726560909610425,50.04672435254755,-472174.3630277991
10.149281936028645,9.726560909610425,50.04672435254755,-472174.3630277991
10.149281936028645,9.726560909610425,50.04672435254755,-472174.3630277991
10.149281936028645,9.726560909610425,50.04672435254755,-472174.3630277991
10.149281936028645,9.726560909610425,50.04672435254755,-472174.3630277991
10.149281936028645,9.726560909610425,50.04672435254755,-472174.3630277991
10.149281936028645,9.726560909610425,50.04672435254755,-472174.3630277991
10.149281936028645,9.726560909610425,50.04672435254755,-472174.3630277991
10.149281936028645,9.726560909610425,50.04672435254755,-472174.3630277991
10.149281936028645,9.726560909610425,50.04672435254755,-472174.3630277991
10.149281936028645,9.726560909610425,50.04672435254755,-472174.3630277991
10.149281936028645,9.726560909610425,50.04672435254755,-472174.3630277991
10.149281936028645,9.726560909610425,50.04672435254755,-472174.3630277991
10.149281936028645,9.726560909610425,50.04672435254755,-472174.3630277991
10.149281936028645,9.726560909610425,50.04672435254755,-472174.3630277991
10.149281936028645,9.726560909610425,50.04672435254755,-472174.3630277991
10.149281936028645,9.726560909610425,50.04672435254755,-472174.3630277991
10.149281936028645,9.726560909610425,50.04672435254755,-472174.3630277991
10.149281936028645,9.726560909610425,50.04672435254755,-472174.3630277991
10.149281936028645,9.726560909610425,50.04672435254755,-472174.3630277991
10.149281936028645,9.726560909610425,50.04672435254755,-472174.3630277991
10.149281936028645,9.726560909610425,50.04672435254755,-472174.3630277991
10.149281936028645,9.726560909610425,50.04672435254755,-472174.3630277991
10.149281936028645,9.726560909610425,50.04672435254755,-472174.3630277991
10.149281936028645,9.726560909610425,50.04672435254755,-472174.3630277991
10.149281936028645,9.726560909610425,50.04672435254755,-472174.3630277991
10.149281936028645,9.726560909610425,50.04672435254755,-472174.3630277991
10.149281936028645,9.726560909610425,50.04672435254755,-472174.3630277991
10.149281936028645,9.726560909610425,50.04672435254755,-472174.3630277991
10.149281936028645,9.726560909610425,50.04672435254755,-472174.3630277991
10.149281936028645,9.726560909610425,50.04672435254755,-472174.3630277991
9.87556142977195,9.88818718277968,49.9942513507707,-472177.9324472803
9.87556142977195,9.88818718277968,49.9942513507707,-472177.9324472803
9.87556142977195,9.88818718277968,49.9942513507707,-472177.9324472803
9.87556142977195,9.88818718277968,49.9942513507707,-472177.9324472803
10.057262483919857,10.06364516221141,50.08206064161673,-472176.36635041
10.057262483919857,10.06364516221141,50.08206064161673,-472176.36635041
10.057262483919857,10.06364516221141,50.08206064161673,-472176.36635041
10.057262483919857,10.06364516221141,50.08206064161673,-472176.36635041
10.057262483919857,10.06364516221141,50.08206064161673,-472176.36635041
10.057262483919857,10.06364516221141,50.08206064161673,-472176.36635041
10.057262483919857,10.06364516221141,50.08206064161673,-472176.36635041
10.057262483919857,10.06364516221141,50.08206064161673,-472176.36635041
10.057262483919857,10.06364516221141,50.08206064161673,-472176.36635041
10.057262483919857,10.06364516221141,50.08206064161673,-472176.36635041
10.057262483919857,10.06364516221141,50.08206064161673,-472176.36635041
10.057262483919857,10.06364516221141,50.08206064161673,-472176.36635041
10.057262483919857,10.06364516221141,50.08206064161673,-472176.36635041
10.057262483919857,10.06364516221141,50.08206064161673,-472176.36635041
10.057262483919857,10.06364516221141,50.08206064161673,-472176.36635041
10.057262483919857,10.06364516221141,50.08206064161673,-472176.36635041
10.057262483919857,10.06364516221141,50.08206064161673,-472176.36635041
10.057262483919857,10.06364516221141,50.08206064161673,-472176.36635041
10.057262483919857,10.06364516221141,50.08206064161673,-472176.36635041
10.057262483919857,10.06364516221141,50.08206064161673,-472176.36635041
10.057262483919857,10.06364516221141,50.08206064161673,-472176.36635041
10.057262483919857,10.06364516221141,50.08206064161673,-472176.36635041
9.988231891358922,10.112826637271413,50.105794288295726,-472175.8944800099
9.988231891358922,10.112826637271413,50.105794288295726,-472175.8944800099
9.988231891358922,10.112826637271413,50.105794288295726,-472175.8944800099
9.988231891358922,10.112826637271413,50.105794288295726,-472175.8944800099
9.988231891358922,10.112826637271413,50.105794288295726,-472175.8944800099
9.988231891358922,10.112826637271413,50.105794288295726,-472175.8944800099
9.988231891358922,10.112826637271413,50.105794288295726,-472175.8944800099
9.988231891358922,10.112826637271413,50.105794288295726,-472175.8944800099
9.988231891358922,10.112826637271413,50.105794288295726,-472175.8944800099
9.878532339500785,10.271295920212562,50.00324214546649,-472176.6871849325
9.878532339500785,10.271295920212562,50.00324214546649,-472176.6871849325
9.878532339500785,10.271295920212562,50.00324214546649,-472176.6871849325
9.878532339500785,10.271295920212562,50.00324214546649,-472176.6871849325
9.90969183834729,10.11281967523479,50.03869804057187,-472174.64082286763
9.90969183834729,10.11281967523479,50.03869804057187,-472174.64082286763
9.90969183834729,10.11281967523479,50.03869804057187,-472174.64082286763
9.90969183834729,10.11281967523479,50.03869804057187,-472174.64082286763
9.90969183834729,10.11281967523479,50.03869804057187,-472174.64082286763
9.90969183834729,10.11281967523479,50.03869804057187,-472174.64082286763
9.90969183834729,10.11281967523479,50.03869804057187,-472174.64082286763
9.90969183834729,10.11281967523479,50.03869804057187,-472174.64082286763
9.90969183834729,10.11281967523479,50.03869804057187,-472174.64082286763
9.90969183834729,10.11281967523479,50.03869804057187,-472174.64082286763
9.9198947206169,10.151938999955123,49.954007094036996,-472175.42171560304
10.086936882457863,10.014281166610981,49.92632800080977,-472176.6469399095
10.085348899207956,9.945158010153184,49.9772412503181,-472174.76485150045
10.085348899207956,9.945158010153184,49.9772412503181,-472174.76485150045
10.085348899207956,9.945158010153184,49.9772412503181,-472174.76485150045
10.085348899207956,9.945158010153184,49.9772412503181,-472174.76485150045
10.085348899207956,9.945158010153184,49.9772412503181,-472174.76485150045
10.085348899207956,9.945158010153184,49.9772412503181,-472174.76485150045
10.085348899207956,9.945158010153184,49.9772412503181,-472174.76485150045
10.085348899207956,9.945158010153184,49.9772412503181,-472174.76485150045
10.085348899207956,9.945158010153184,49.9772412503181,-472174.76485150045
10.032303348981392,9.902742530140182,50.08221033962427,-472174.04155271495
10.032303348981392,9.902742530140182,50.08221033962427,-472174.04155271495
10.032303348981392,9.902742530140182,50.08221033962427,-472174.04155271495
